"","Data","Season","Night","Channel","Time","Event_V","Quantity","Toys","Date_time","godzina","pora_dnia","a","l","t","r","p","c","d","f","n","e","u","g","h","i","k","o","w","v","ilosc_elementow"
"912","25.07.2012","Jablow_2",3,"KAM2","04:21:26","n.t.c.t.",1,0,2012-07-25 04:21:26,4,"rano",NA,NA,2,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"913","25.07.2012","Jablow_2",3,"KAM2","04:22:26","a.t.o.d.",1,0,2012-07-25 04:22:26,4,"rano",1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4
"914","25.07.2012","Jablow_2",3,"KAM2","04:23:09","a.t.n.",1,0,2012-07-25 04:23:09,4,"rano",1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"915","25.07.2012","Jablow_2",3,"KAM2","04:25:45","l.d.",1,0,2012-07-25 04:25:45,4,"rano",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"916","25.07.2012","Jablow_2",3,"KAM2","04:55:22","v.n.",1,0,2012-07-25 04:55:22,4,"rano",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"917","25.07.2012","Jablow_2",3,"KAM4","04:00:33","a.l.a.",1,1,2012-07-25 04:00:33,4,"rano",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"918","25.07.2012","Jablow_2",3,"KAM4","04:00:37","c.l.",1,1,2012-07-25 04:00:37,4,"rano",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"919","25.07.2012","Jablow_2",3,"KAM4","04:03:26","a.d.",1,1,2012-07-25 04:03:26,4,"rano",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"920","25.07.2012","Jablow_2",3,"KAM4","04:05:24","a.n.",1,1,2012-07-25 04:05:24,4,"rano",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"921","25.07.2012","Jablow_2",3,"KAM4","04:08:00","a.t.n.",1,1,2012-07-25 04:08:00,4,"rano",1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"922","25.07.2012","Jablow_2",3,"KAM4","04:08:42","a",1,1,2012-07-25 04:08:42,4,"rano",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"923","25.07.2012","Jablow_2",3,"KAM4","04:08:48","a.d.",1,1,2012-07-25 04:08:48,4,"rano",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"924","25.07.2012","Jablow_2",3,"KAM4","04:08:57","d.c.d.",1,1,2012-07-25 04:08:57,4,"rano",NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"925","25.07.2012","Jablow_2",3,"KAM4","04:09:21","d.a.l.a.c.a.",1,1,2012-07-25 04:09:21,4,"rano",3,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"926","25.07.2012","Jablow_2",3,"KAM4","04:10:26","a.t.d.",1,1,2012-07-25 04:10:26,4,"rano",1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"927","25.07.2012","Jablow_2",3,"KAM4","04:10:54","a.t.d.",1,1,2012-07-25 04:10:54,4,"rano",1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"928","25.07.2012","Jablow_2",3,"KAM4","04:11:38","n.a.",1,1,2012-07-25 04:11:38,4,"rano",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"929","25.07.2012","Jablow_2",3,"KAM4","04:12:07","a.t.d.",1,1,2012-07-25 04:12:07,4,"rano",1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"930","25.07.2012","Jablow_2",3,"KAM4","04:12:08","c.t.d.",1,1,2012-07-25 04:12:08,4,"rano",NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"931","25.07.2012","Jablow_2",3,"KAM4","04:13:14","a",1,1,2012-07-25 04:13:14,4,"rano",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"932","25.07.2012","Jablow_2",3,"KAM4","04:13:16","a.t.d.",1,1,2012-07-25 04:13:16,4,"rano",1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"933","25.07.2012","Jablow_2",3,"KAM4","04:14:13","a",1,1,2012-07-25 04:14:13,4,"rano",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"934","25.07.2012","Jablow_2",3,"KAM4","04:14:21","a.n.",1,1,2012-07-25 04:14:21,4,"rano",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"935","25.07.2012","Jablow_2",3,"KAM4","04:15:11","v",1,1,2012-07-25 04:15:11,4,"rano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"936","25.07.2012","Jablow_2",3,"KAM4","04:15:14","v",1,1,2012-07-25 04:15:14,4,"rano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"937","25.07.2012","Jablow_2",3,"KAM4","04:15:43","n.t.a.n.",1,1,2012-07-25 04:15:43,4,"rano",1,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"938","25.07.2012","Jablow_2",3,"KAM4","04:16:20","a.n.",1,1,2012-07-25 04:16:20,4,"rano",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"939","25.07.2012","Jablow_2",3,"KAM4","04:16:53","a.v.",1,1,2012-07-25 04:16:53,4,"rano",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"940","25.07.2012","Jablow_2",3,"KAM4","04:17:04","d.a.c.t.a.d.",1,1,2012-07-25 04:17:04,4,"rano",2,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"941","25.07.2012","Jablow_2",3,"KAM4","04:17:11","a.t.n.",1,1,2012-07-25 04:17:11,4,"rano",1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"942","25.07.2012","Jablow_2",3,"KAM4","04:55:17","a.l.r.i.a.l.r.a.",1,1,2012-07-25 04:55:17,4,"rano",3,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,8
"943","25.07.2012","Jablow_2",3,"KAM4","04:57:04","d.a.l.i.a.v.r.a.t.a.t.r.i.a.d.",1,1,2012-07-25 04:57:04,4,"rano",5,1,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,15
"944","25.07.2012","Jablow_2",3,"KAM4","04:57:36","n.t.a.r.i.a.t.a.a.r.i.a.",1,1,2012-07-25 04:57:36,4,"rano",5,NA,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,12
"945","25.07.2012","Jablow_2",4,"KAM2","21:06:49","a.t.",1,0,2012-07-25 21:06:49,21,"wieczor",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"946","25.07.2012","Jablow_2",4,"KAM2","21:07:45","d.o.t.",1,0,2012-07-25 21:07:45,21,"wieczor",NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3
"947","25.07.2012","Jablow_2",4,"KAM2","21:07:47","l",1,0,2012-07-25 21:07:47,21,"wieczor",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"948","25.07.2012","Jablow_2",4,"KAM2","21:07:49","v",1,0,2012-07-25 21:07:49,21,"wieczor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"949","25.07.2012","Jablow_2",4,"KAM2","21:07:58","d.t.a.d.",1,0,2012-07-25 21:07:58,21,"wieczor",1,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"950","25.07.2012","Jablow_2",4,"KAM2","21:08:05","a.v.l.a.v.t.v.",1,0,2012-07-25 21:08:05,21,"wieczor",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7
"951","25.07.2012","Jablow_2",4,"KAM2","21:09:41","d.t.a.v.",1,0,2012-07-25 21:09:41,21,"wieczor",1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"952","25.07.2012","Jablow_2",4,"KAM2","21:10:23","d.a.a.v.d.",1,0,2012-07-25 21:10:23,21,"wieczor",2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5
"953","25.07.2012","Jablow_2",4,"KAM2","21:11:41","a.t.a.",1,0,2012-07-25 21:11:41,21,"wieczor",2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"954","25.07.2012","Jablow_2",4,"KAM2","21:11:43","a.t.a.",1,0,2012-07-25 21:11:43,21,"wieczor",2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"955","25.07.2012","Jablow_2",4,"KAM2","21:12:07","a.l.v.",1,0,2012-07-25 21:12:07,21,"wieczor",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"956","25.07.2012","Jablow_2",4,"KAM2","21:12:48","v.l.c.",1,0,2012-07-25 21:12:48,21,"wieczor",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"957","25.07.2012","Jablow_2",4,"KAM2","21:14:02","v",1,0,2012-07-25 21:14:02,21,"wieczor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"958","25.07.2012","Jablow_2",4,"KAM2","21:14:06","n.l.n.",1,0,2012-07-25 21:14:06,21,"wieczor",NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"959","25.07.2012","Jablow_2",4,"KAM2","21:14:10","d.a.c.",1,0,2012-07-25 21:14:10,21,"wieczor",1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"960","25.07.2012","Jablow_2",4,"KAM2","21:14:16","n.a.t.a.",1,0,2012-07-25 21:14:16,21,"wieczor",2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"961","25.07.2012","Jablow_2",4,"KAM2","21:14:18","a.l.d.",1,0,2012-07-25 21:14:18,21,"wieczor",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"962","25.07.2012","Jablow_2",4,"KAM2","21:14:22","a.t.a.",1,0,2012-07-25 21:14:22,21,"wieczor",2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"963","25.07.2012","Jablow_2",4,"KAM2","21:16:32","a.c.v.a.l.",1,0,2012-07-25 21:16:32,21,"wieczor",2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5
"964","25.07.2012","Jablow_2",4,"KAM2","21:16:38","d.c.",1,0,2012-07-25 21:16:38,21,"wieczor",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"965","25.07.2012","Jablow_2",4,"KAM2","21:17:21","d.l.",1,0,2012-07-25 21:17:21,21,"wieczor",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"966","25.07.2012","Jablow_2",4,"KAM2","21:18:01","d.a.c.n.",1,0,2012-07-25 21:18:01,21,"wieczor",1,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"967","25.07.2012","Jablow_2",4,"KAM2","21:18:03","d.a.d.",1,0,2012-07-25 21:18:03,21,"wieczor",1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"968","25.07.2012","Jablow_2",4,"KAM2","21:18:08","a.v.t.n.",1,0,2012-07-25 21:18:08,21,"wieczor",1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"969","25.07.2012","Jablow_2",4,"KAM2","21:18:10","d.t.a.",1,0,2012-07-25 21:18:10,21,"wieczor",1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"970","25.07.2012","Jablow_2",4,"KAM2","21:19:09","a.t.v.",1,0,2012-07-25 21:19:09,21,"wieczor",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"971","25.07.2012","Jablow_2",4,"KAM2","21:19:16","d.a.l.a.d.",1,0,2012-07-25 21:19:16,21,"wieczor",2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"972","25.07.2012","Jablow_2",4,"KAM2","21:19:19","a.v.",1,0,2012-07-25 21:19:19,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"973","25.07.2012","Jablow_2",4,"KAM2","21:19:23","a.t.v.t.",1,0,2012-07-25 21:19:23,21,"wieczor",1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"974","25.07.2012","Jablow_2",4,"KAM2","21:19:28","h",1,0,2012-07-25 21:19:28,21,"wieczor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"975","25.07.2012","Jablow_2",4,"KAM2","21:20:19","a.v.",1,0,2012-07-25 21:20:19,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"976","25.07.2012","Jablow_2",4,"KAM2","21:20:56","v.r.v.",1,0,2012-07-25 21:20:56,21,"wieczor",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
"977","25.07.2012","Jablow_2",4,"KAM2","21:21:01","v.t.v. ",1,0,2012-07-25 21:21:01,21,"wieczor",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
"978","25.07.2012","Jablow_2",4,"KAM2","21:22:00","n.a.",1,0,2012-07-25 21:22:00,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"979","25.07.2012","Jablow_2",4,"KAM2","21:22:05","a.v.a.t.a.c.",1,0,2012-07-25 21:22:05,21,"wieczor",3,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6
"980","25.07.2012","Jablow_2",4,"KAM2","21:22:49","v.g.d.",1,0,2012-07-25 21:22:49,21,"wieczor",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,3
"981","25.07.2012","Jablow_2",4,"KAM2","21:22:54","n.g.",1,0,2012-07-25 21:22:54,21,"wieczor",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
"982","25.07.2012","Jablow_2",4,"KAM2","21:23:05","a.c.a.l.a.g.",1,0,2012-07-25 21:23:05,21,"wieczor",3,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,6
"983","25.07.2012","Jablow_2",4,"KAM2","21:23:24","a.l.a.",1,0,2012-07-25 21:23:24,21,"wieczor",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"984","25.07.2012","Jablow_2",4,"KAM2","21:23:31","a.g.",1,0,2012-07-25 21:23:31,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2
"985","25.07.2012","Jablow_2",4,"KAM2","21:23:34","a.t.",1,0,2012-07-25 21:23:34,21,"wieczor",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"986","25.07.2012","Jablow_2",4,"KAM2","21:23:41","a.t.a.",1,0,2012-07-25 21:23:41,21,"wieczor",2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"987","25.07.2012","Jablow_2",4,"KAM2","21:23:59","a.g.",1,0,2012-07-25 21:23:59,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2
"988","25.07.2012","Jablow_2",4,"KAM2","21:24:03","c.g.",1,0,2012-07-25 21:24:03,21,"wieczor",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2
"989","25.07.2012","Jablow_2",4,"KAM2","21:24:05","l.v.g.",1,0,2012-07-25 21:24:05,21,"wieczor",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,3
"990","25.07.2012","Jablow_2",4,"KAM2","21:24:13","a",1,0,2012-07-25 21:24:13,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"991","25.07.2012","Jablow_2",4,"KAM2","21:24:16","a.t.n.",1,0,2012-07-25 21:24:16,21,"wieczor",1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"992","25.07.2012","Jablow_2",4,"KAM2","21:24:37","d.a.l.n.",1,0,2012-07-25 21:24:37,21,"wieczor",1,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"993","25.07.2012","Jablow_2",4,"KAM2","21:24:42","d.a.t.a.l.a.",1,0,2012-07-25 21:24:42,21,"wieczor",3,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"994","25.07.2012","Jablow_2",4,"KAM2","21:24:47","a.l.a.",1,0,2012-07-25 21:24:47,21,"wieczor",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"995","25.07.2012","Jablow_2",4,"KAM2","21:24:51","a.t.n.",1,0,2012-07-25 21:24:51,21,"wieczor",1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"996","25.07.2012","Jablow_2",4,"KAM2","21:26:17","a.t.n.",1,0,2012-07-25 21:26:17,21,"wieczor",1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"997","25.07.2012","Jablow_2",4,"KAM2","21:26:22","w",1,0,2012-07-25 21:26:22,21,"wieczor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"998","25.07.2012","Jablow_2",4,"KAM2","21:26:52","d.a.t.v.",1,0,2012-07-25 21:26:52,21,"wieczor",1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"999","25.07.2012","Jablow_2",4,"KAM2","21:26:55","a.l.a.",1,0,2012-07-25 21:26:55,21,"wieczor",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1000","25.07.2012","Jablow_2",4,"KAM2","21:28:07","h",1,0,2012-07-25 21:28:07,21,"wieczor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"1001","25.07.2012","Jablow_2",4,"KAM2","21:28:30","d.a.v.a.n.",1,0,2012-07-25 21:28:30,21,"wieczor",2,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,5
"1002","25.07.2012","Jablow_2",4,"KAM2","21:28:46","d.r.d.",1,0,2012-07-25 21:28:46,21,"wieczor",NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1003","25.07.2012","Jablow_2",4,"KAM2","21:28:49","n.a.o.a.c.",1,0,2012-07-25 21:28:49,21,"wieczor",2,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,5
"1004","25.07.2012","Jablow_2",4,"KAM2","21:28:51","a.l.a.d.",1,0,2012-07-25 21:28:51,21,"wieczor",2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"1005","25.07.2012","Jablow_2",4,"KAM2","21:29:39","a.t.n.",1,0,2012-07-25 21:29:39,21,"wieczor",1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1006","25.07.2012","Jablow_2",4,"KAM2","21:29:58","a.l.c.l.a.",1,0,2012-07-25 21:29:58,21,"wieczor",2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"1007","25.07.2012","Jablow_2",4,"KAM2","21:30:17","d.t.",1,0,2012-07-25 21:30:17,21,"wieczor",NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1008","25.07.2012","Jablow_2",4,"KAM2","21:30:19","h",1,0,2012-07-25 21:30:19,21,"wieczor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"1009","25.07.2012","Jablow_2",4,"KAM2","21:30:42","a.l.a.",1,0,2012-07-25 21:30:42,21,"wieczor",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1010","25.07.2012","Jablow_2",4,"KAM2","21:34:29","a.v.a.",1,0,2012-07-25 21:34:29,21,"wieczor",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"1011","25.07.2012","Jablow_2",4,"KAM2","21:35:11","a.c.l.a.",1,0,2012-07-25 21:35:11,21,"wieczor",2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"1012","25.07.2012","Jablow_2",4,"KAM2","21:35:16","v.l.v.l.a.",1,0,2012-07-25 21:35:16,21,"wieczor",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5
"1013","25.07.2012","Jablow_2",4,"KAM2","21:40:05","n.l.a.t.n.",1,0,2012-07-25 21:40:05,21,"wieczor",1,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"1014","25.07.2012","Jablow_2",4,"KAM2","21:40:30","a.v.",1,0,2012-07-25 21:40:30,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"1015","25.07.2012","Jablow_2",4,"KAM2","21:40:33","a.t.a.",1,0,2012-07-25 21:40:33,21,"wieczor",2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1016","25.07.2012","Jablow_2",4,"KAM2","21:41:01","a.v.",1,0,2012-07-25 21:41:01,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"1017","25.07.2012","Jablow_2",4,"KAM2","21:41:05","a.t.a.n.",1,0,2012-07-25 21:41:05,21,"wieczor",2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"1018","25.07.2012","Jablow_2",4,"KAM2","21:41:19","d.c.d.",1,0,2012-07-25 21:41:19,21,"wieczor",NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1019","25.07.2012","Jablow_2",4,"KAM2","21:42:04","v.l.a.",1,0,2012-07-25 21:42:04,21,"wieczor",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"1020","25.07.2012","Jablow_2",4,"KAM2","21:43:34","a.t.c.",1,0,2012-07-25 21:43:34,21,"wieczor",1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1021","25.07.2012","Jablow_2",4,"KAM2","21:44:17","a.v.",1,0,2012-07-25 21:44:17,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"1022","25.07.2012","Jablow_2",4,"KAM2","21:44:21","a.t.a.l.a.l.v.n.",1,0,2012-07-25 21:44:21,21,"wieczor",3,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,8
"1023","25.07.2012","Jablow_2",4,"KAM2","21:44:38","a.l.a.",1,0,2012-07-25 21:44:38,21,"wieczor",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1024","25.07.2012","Jablow_2",4,"KAM2","21:45:13","a.t.",1,0,2012-07-25 21:45:13,21,"wieczor",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1025","25.07.2012","Jablow_2",4,"KAM2","21:46:36","a.n.",1,0,2012-07-25 21:46:36,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1026","25.07.2012","Jablow_2",4,"KAM2","21:47:08","a.t.d.",1,0,2012-07-25 21:47:08,21,"wieczor",1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1027","25.07.2012","Jablow_2",4,"KAM2","21:47:13","n.o.d.",1,0,2012-07-25 21:47:13,21,"wieczor",NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,3
"1028","25.07.2012","Jablow_2",4,"KAM2","21:47:20","a.n.",1,0,2012-07-25 21:47:20,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1029","25.07.2012","Jablow_2",4,"KAM2","21:47:25","a.l.a.",1,0,2012-07-25 21:47:25,21,"wieczor",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1030","25.07.2012","Jablow_2",4,"KAM2","21:47:30","a.l.a.",1,0,2012-07-25 21:47:30,21,"wieczor",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
