Season;Data;Phase;Night;Channel;Time;Event_V;Quantity;Toys
Jablow_3;2.09.2012;A;1;KAM4;05:40:49;a.t.d.;3;0
Jablow_3;2.09.2012;A;1;KAM4;05:40:49;p.a.t.a.l.a.d.;3;0
Jablow_3;2.09.2012;A;1;KAM4;05:40:49;p.a.;3;0
Jablow_3;2.09.2012;A;1;KAM4;05:40:49;n.a.l.a.;3;0
Jablow_3;2.09.2012;A;1;KAM4;05:40:51;a.l.a.d.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:40:54;n.a.l.a.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:40:56;a.l.a.;2;0
Jablow_3;2.09.2012;A;1;KAM4;05:40:56;a;2;0
Jablow_3;2.09.2012;A;1;KAM4;05:41:39;n.a.t.n.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:41:42;f;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:41:59;d.c.d.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:42:14;a.n.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:42:19;a.v.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:42:21;d.a.t.a.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:42:22;n.c.n.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:42:25;a.v.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:42:29;d.c.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:43:00;a;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:43:01;a.uv.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:43:13;a.t.d.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:43:18;a.n.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:43:31;n.a.n.;2;0
Jablow_3;2.09.2012;A;1;KAM4;05:43:31;p.n.a.n.;2;0
Jablow_3;2.09.2012;A;1;KAM4;05:43:37;n.a.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:43:47;a.t.d.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:43:48;n.t.a.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:43:51;w;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:43:55;n.t.a.t.c.n.d.a.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:43:59;d.a.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:44:03;a.l.a.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:44:06;a;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:44:09;a;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:44:11;a.t.d.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:44:13;a.n.;5;0
Jablow_3;2.09.2012;A;1;KAM4;05:44:13;a.l.a.;5;0
Jablow_3;2.09.2012;A;1;KAM4;05:44:13;p.a.l.a.;5;0
Jablow_3;2.09.2012;A;1;KAM4;05:44:13;d.p.l.a.;5;0
Jablow_3;2.09.2012;A;1;KAM4;05:44:13;n.a.t.p.a.;5;0
Jablow_3;2.09.2012;A;1;KAM4;05:44:34;n.a.t.a.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:44:45;a.d.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:44:47;d.a.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:44:56;a;2;0
Jablow_3;2.09.2012;A;1;KAM4;05:44:56;p.a.;2;0
Jablow_3;2.09.2012;A;1;KAM4;05:44:59;a.n.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:45:04;a.t.a.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:45:10;d.a.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:45:27;a.n.;2;0
Jablow_3;2.09.2012;A;1;KAM4;05:45:27;p.a.n.;2;0
Jablow_3;2.09.2012;A;1;KAM4;05:45:31;a.l.a.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:45:46;a.l.a.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:45:58;a;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:46:01;v;2;0
Jablow_3;2.09.2012;A;1;KAM4;05:46:01;p.v.;2;0
Jablow_3;2.09.2012;A;1;KAM4;05:46:35;a;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:55:58;a;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:57:02;a.n.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:57:12;a;1;0
Jablow_3;3.09.2012;A;2;KAM2;19:53:43;a;1;0
Jablow_3;3.09.2012;A;2;KAM2;19:53:46;a.l.a.;1;0
Jablow_3;3.09.2012;A;2;KAM2;19:54:35;v;1;0
Jablow_3;3.09.2012;A;2;KAM2;19:54:37;n.a.l.v.t.a.n.;1;0
Jablow_3;3.09.2012;A;2;KAM2;19:55:22;v;1;0
Jablow_3;3.09.2012;A;2;KAM2;19:55:36;d.v.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:01:04;d.t.a.t.n.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:01:07;d.a.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:01:16;n.a.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:01:45;a.v.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:02:10;d.t.a.l.a.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:02:40;a.l.a.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:02:44;a.n.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:03:59;d.a.t.a.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:04:12;d.a.ut.a.n.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:04:16;f;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:04:44;a;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:06:01;d.v.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:06:05;a.t.n.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:06:27;a;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:06:30;a.l.a.;2;0
Jablow_3;3.09.2012;A;2;KAM2;20:06:30;d.t.p.a.l.a.;2;0
Jablow_3;3.09.2012;A;2;KAM2;20:06:35;d.t.a.l.a.;4;0
Jablow_3;3.09.2012;A;2;KAM2;20:06:35;p.a.l.a.;4;0
Jablow_3;3.09.2012;A;2;KAM2;20:06:35;p.a.l.a.;4;0
Jablow_3;3.09.2012;A;2;KAM2;20:06:35;d.t.p.a.l.a.l.a.;4;0
Jablow_3;3.09.2012;A;2;KAM2;20:06:42;h;2;0
Jablow_3;3.09.2012;A;2;KAM2;20:06:42;n.l.uo.;2;0
Jablow_3;3.09.2012;A;2;KAM2;20:06:44;a.l.a.;4;0
Jablow_3;3.09.2012;A;2;KAM2;20:06:44;p.a.v.;4;0
Jablow_3;3.09.2012;A;2;KAM2;20:06:44;p.a.v.;4;0
Jablow_3;3.09.2012;A;2;KAM2;20:06:44;p.a.;4;0
Jablow_3;3.09.2012;A;2;KAM2;20:06:51;a;2;0
Jablow_3;3.09.2012;A;2;KAM2;20:06:51;p.a.v.g.;2;0
Jablow_3;3.09.2012;A;2;KAM2;20:06:54;a.l.a.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:06:57;d.v.ur.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:06:59;a.l.a.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:07:01;a.c.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:07:07;a;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:07:10;a.v.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:07:15;v.g.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:07:47;v.n.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:07:52;d.t.a.l.a.d.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:08:03;a.n.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:10:23;v;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:10:45;d.a.o.;2;0
Jablow_3;3.09.2012;A;2;KAM2;20:10:45;n.t.p.a.;2;0
Jablow_3;3.09.2012;A;2;KAM2;20:10:51;a.n.;2;0
Jablow_3;3.09.2012;A;2;KAM2;20:10:51;p.a.o.n.d.a.t.v.;2;0
Jablow_3;3.09.2012;A;2;KAM2;20:11:04;a.t.a.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:11:21;a.t.n.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:12:07;d.t.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:12:10;d.a.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:18:03;d.t.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:18:06;a.l.a.c.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:18:10;a.l.a.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:19:10;d.a.ul.a.l.a.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:21:04;a.t.uc.d.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:21:08;n.a.uo.t.a.n.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:26:19;a.d.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:26:27;a.n.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:29:04;a.ud.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:29:28;n.a.o.t.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:29:35;a.t.a.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:32:22;a.t.n.;1;0
Jablow_3;3.09.2012;A;2;KAM2;20:40:41;a.d.;1;0
Jablow_3;3.09.2012;A;2;KAM4;19:43:09;a.n.;1;0
Jablow_3;3.09.2012;A;2;KAM4;19:43:42;a.n.;1;0
Jablow_3;3.09.2012;A;2;KAM4;19:44:09;c.v.un.;1;0
Jablow_3;3.09.2012;A;2;KAM4;19:55:24;a.c.;1;0
Jablow_3;3.09.2012;A;2;KAM4;19:57:57;a.n.;1;0
Jablow_3;3.09.2012;A;2;KAM4;20:01:19;a.n.;1;0
Jablow_3;3.09.2012;A;2;KAM4;20:03:50;a.un.;1;0
Jablow_3;3.09.2012;A;2;KAM4;20:03:54;w;1;0
Jablow_3;3.09.2012;A;2;KAM4;20:04:01;a;1;0
Jablow_3;3.09.2012;A;2;KAM4;20:04:10;a.v.;1;0
Jablow_3;3.09.2012;A;2;KAM4;20:04:46;a.t.a.n.;1;0
Jablow_3;3.09.2012;A;2;KAM4;20:06:26;a.t.a.;1;0
Jablow_3;3.09.2012;A;2;KAM4;20:06:48;a.t.a.t.;2;0
Jablow_3;3.09.2012;A;2;KAM4;20:06:48;p.a.n.;2;0
Jablow_3;3.09.2012;A;2;KAM4;20:06:48;p.d.t.;2;0
Jablow_3;3.09.2012;A;2;KAM4;20:07:47;a;1;0
Jablow_3;3.09.2012;A;2;KAM4;20:09:57;a;1;0
Jablow_3;3.09.2012;A;2;KAM4;20:10:20;c.v.;1;0
Jablow_3;3.09.2012;A;2;KAM4;20:26:17;a;1;0
Jablow_3;3.09.2012;A;2;KAM4;20:27:32;d.a.;1;0
Jablow_3;3.09.2012;A;2;KAM4;20:28:15;n.a.t.;1;0
Jablow_3;3.09.2012;A;2;KAM4;20:29:02;a;1;0
Jablow_3;3.09.2012;A;2;KAM4;20:29:39;a.n.;1;0
Jablow_3;3.09.2012;A;2;KAM4;20:41:55;a.n.;1;0
Jablow_3;4.09.2012;A;2;KAM2;05:00:07;d.a.t.;2;0
Jablow_3;4.09.2012;A;2;KAM2;05:00:07;p.d.a.t.;2;0
Jablow_3;4.09.2012;A;2;KAM2;05:00:11;ua.l.ua.;1;0
Jablow_3;4.09.2012;A;2;KAM2;05:13:28;d.a.t.a.o.a.;1;0
Jablow_3;4.09.2012;A;2;KAM2;05:13:33;a.l.a.t.a.n.;1;0
Jablow_3;4.09.2012;A;2;KAM2;05:22:31;d.t.a.l.a.;1;0
Jablow_3;4.09.2012;A;2;KAM2;05:22:35;a.n.;1;0
Jablow_3;4.09.2012;A;2;KAM2;05:32:35;a;1;0
Jablow_3;4.09.2012;A;2;KAM2;05:36:05;a.l.a.;2;0
Jablow_3;4.09.2012;A;2;KAM2;05:36:05;a.t.p.a.;2;0
Jablow_3;4.09.2012;A;2;KAM2;05:37:56;a;1;0
Jablow_3;4.09.2012;A;2;KAM2;05:37:58;a.ul.a.;1;0
Jablow_3;4.09.2012;A;2;KAM2;05:38:03;a;2;0
Jablow_3;4.09.2012;A;2;KAM2;05:38:03;p.a.;2;0
Jablow_3;4.09.2012;A;2;KAM2;05:38:53;a.ul.a.;1;0
Jablow_3;4.09.2012;A;2;KAM2;05:39:15;a.l.a.;1;0
Jablow_3;4.09.2012;A;2;KAM2;05:40:05;d.a.t.;1;0
Jablow_3;4.09.2012;A;2;KAM2;05:40:07;n.a.;1;0
Jablow_3;4.09.2012;A;2;KAM2;05:40:31;a.t.a.;1;0
Jablow_3;4.09.2012;A;2;KAM2;05:40:44;a.n.;1;0
Jablow_3;4.09.2012;A;2;KAM2;05:41:27;d.a.ut.;1;0
Jablow_3;4.09.2012;A;2;KAM2;05:41:50;a.l.a.;7;0
Jablow_3;4.09.2012;A;2;KAM2;05:41:50;p.a.t.a.un.;7;0
Jablow_3;4.09.2012;A;2;KAM2;05:41:50;n.p.a.t.n.;7;0
Jablow_3;4.09.2012;A;2;KAM2;05:41:50;p.a.l.p.a.l.a.l.a.;7;0
Jablow_3;4.09.2012;A;2;KAM2;05:41:50;d.t.a.l.a.l.a.;7;0
Jablow_3;4.09.2012;A;2;KAM2;05:41:50;d.a.l.a.t.a.;7;0
Jablow_3;4.09.2012;A;2;KAM2;05:41:50;d.a.t.v.l.a.;7;0
Jablow_3;4.09.2012;A;2;KAM2;05:42:01;c.n.;2;0
Jablow_3;4.09.2012;A;2;KAM2;05:42:01;p.c.t.a.t.;2;0
Jablow_3;4.09.2012;A;2;KAM2;05:42:01;d.p.a.c.t.;2;0
Jablow_3;4.09.2012;A;2;KAM2;05:42:06;n.a.t.n.;2;0
Jablow_3;4.09.2012;A;2;KAM2;05:42:06;p.n.a.t.n.;2;0
Jablow_3;4.09.2012;A;2;KAM2;05:42:31;d.t.a.;1;0
Jablow_3;4.09.2012;A;2;KAM2;05:42:36;d.a.c.l.a.t.a.;1;0
Jablow_3;4.09.2012;A;2;KAM2;05:44:24;a.t.a.;1;0
Jablow_3;4.09.2012;A;2;KAM2;05:45:40;a;1;0
Jablow_3;4.09.2012;A;2;KAM2;05:46:59;d.a.;1;0
Jablow_3;4.09.2012;A;2;KAM2;05:59:26;d.a.uc.;1;0
Jablow_3;4.09.2012;B;3;KAM2;19:34:15;a.l.a.;1;1
Jablow_3;4.09.2012;B;3;KAM2;19:59:15;d.a.l.v.c.ul.a.t.a.n.;1;1
Jablow_3;4.09.2012;A;2;KAM4;05:06:10;a.n.;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:06:43;a.l.d.;2;0
Jablow_3;4.09.2012;A;2;KAM4;05:06:43;d.t.p.a.d.;2;0
Jablow_3;4.09.2012;A;2;KAM4;05:07:07;n;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:35:45;d.a.;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:35:48;c.a.;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:36:01;n.a.;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:36:03;a.v.;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:36:09;a.n.;2;0
Jablow_3;4.09.2012;A;2;KAM4;05:36:09;p.a.n.;2;0
Jablow_3;4.09.2012;A;2;KAM4;05:37:50;a;2;0
Jablow_3;4.09.2012;A;2;KAM4;05:37:50;p.a.;2;0
Jablow_3;4.09.2012;A;2;KAM4;05:37:56;a;2;0
Jablow_3;4.09.2012;A;2;KAM4;05:37:56;p.a.;2;0
Jablow_3;4.09.2012;A;2;KAM4;05:37:59;a.un.;2;0
Jablow_3;4.09.2012;A;2;KAM4;05:37:59;a.t.a.;2;0
Jablow_3;4.09.2012;A;2;KAM4;05:38:02;a.n.;3;0
Jablow_3;4.09.2012;A;2;KAM4;05:38:02;p.a.v.;3;0
Jablow_3;4.09.2012;A;2;KAM4;05:38:02;w;3;0
Jablow_3;4.09.2012;A;2;KAM4;05:38:05;a.n.;3;0
Jablow_3;4.09.2012;A;2;KAM4;05:38:05;v;3;0
Jablow_3;4.09.2012;A;2;KAM4;05:38:05;v;3;0
Jablow_3;4.09.2012;A;2;KAM4;05:38:11;a.l.a.;2;0
Jablow_3;4.09.2012;A;2;KAM4;05:38:11;c;2;0
Jablow_3;4.09.2012;A;2;KAM4;05:38:14;a;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:38:21;v;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:38:23;e;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:38:51;a.c.a.;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:39:17;a.t.n.;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:39:39;a.l.a.d.;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:40:10;a.n./d.q.a.;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:40:16;d.a.;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:40:49;a;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:40:51;a;3;0
Jablow_3;4.09.2012;A;2;KAM4;05:40:51;d.t.p.a.;3;0
Jablow_3;4.09.2012;A;2;KAM4;05:40:51;d.p.a.;3;0
Jablow_3;4.09.2012;A;2;KAM4;05:41:14;a.l.a.;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:41:16;a.n.;3;0
Jablow_3;4.09.2012;A;2;KAM4;05:41:16;a.n.;3;0
Jablow_3;4.09.2012;A;2;KAM4;05:41:16;a.v.uc.;3;0
Jablow_3;4.09.2012;A;2;KAM4;05:41:16;d.p.uc.;3;0
Jablow_3;4.09.2012;A;2;KAM4;05:41:23;c;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:41:28;a.ut;2;0
Jablow_3;4.09.2012;A;2;KAM4;05:41:28;d.p.a.ut.;2;0
Jablow_3;4.09.2012;A;2;KAM4;05:41:45;n.a.;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:41:46;a;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:41:55;a;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:42:00;t.a.;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:42:01;v.c.;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:42:05;a.n.;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:42:10;a.n.;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:42:31;a.t.a.n.;2;0
Jablow_3;4.09.2012;A;2;KAM4;05:42:31;p.a.t.a.n.;2;0
Jablow_3;4.09.2012;A;2;KAM4;05:42:33;d.a.;2;0
Jablow_3;4.09.2012;A;2;KAM4;05:42:33;a.t.d.;2;0
Jablow_3;4.09.2012;A;2;KAM4;05:42:36;v;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:42:41;a.t.n.;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:43:46;d.a.;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:44:21;v;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:44:23;a;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:44:28;a.t.a.c.;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:45:43;a.n.uv.d.;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:45:54;a.n.;2;0
Jablow_3;4.09.2012;A;2;KAM4;05:45:54;p.a.n.;2;0
Jablow_3;4.09.2012;A;2;KAM4;05:45:58;d.a.;1;0
Jablow_3;4.09.2012;A;2;KAM4;05:46:35;a.t.d;2;0
Jablow_3;4.09.2012;A;2;KAM4;05:46:35;a.t.p.d.;2;0
Jablow_3;4.09.2012;B;3;KAM2;20:00:29;d.t.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:00:31;a.n.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:00:32;d.ul.a.t.n.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:00:37;d.t.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:00:38;a.l.p.c.ud.;2;1
Jablow_3;4.09.2012;B;3;KAM2;20:00:38;a.c.ud.;2;1
Jablow_3;4.09.2012;B;3;KAM2;20:00:41;a.o.a.d.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:00:48;n.a.l.a.c;2;1
Jablow_3;4.09.2012;B;3;KAM2;20:00:48;p.n.a.l.a.;2;1
Jablow_3;4.09.2012;B;3;KAM2;20:00:55;d.t.a.t.v.t.a.l.i.a.;2;1
Jablow_3;4.09.2012;B;3;KAM2;20:00:55;p.d.t.a.l.a.n.;2;1
Jablow_3;4.09.2012;B;3;KAM2;20:00:55;d.p.a.;2;1
Jablow_3;4.09.2012;B;3;KAM2;20:01:02;a.t.n./p.a.t.n.;2;1
Jablow_3;4.09.2012;B;3;KAM2;20:01:08;d.v./d.p.t.a.;2;1
Jablow_3;4.09.2012;B;3;KAM2;20:01:10;a.v./p.a.t.d./n.a.;2;1
Jablow_3;4.09.2012;B;3;KAM2;20:01:16;a.t.n./p.a.t.n.;2;1
Jablow_3;4.09.2012;B;3;KAM2;20:01:29;d.t./p.d.t.;2;1
Jablow_3;4.09.2012;B;3;KAM2;20:01:37;d.t.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:01:41;a.l.a./d.t.a.l.a./a.t.n./c.v.t.a.n.;4;1
Jablow_3;4.09.2012;B;3;KAM2;20:01:52;d.t.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:01:54;a.l.a.t.n.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:01:58;a.uo.a.l.a.c./a.p.uo.a.l.a.c.;2;1
Jablow_3;4.09.2012;B;3;KAM2;20:02:05;a;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:02:14;d.t.a.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:02:15;n.a./p.n.a.c.t.a./a.l.a.v./p.a.l.a.o.a.;4;1
Jablow_3;4.09.2012;B;3;KAM2;20:02:23;a.n.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:02:25;a.l.a.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:02:34;a;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:02:38;a.l.a.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:05:21;n.a.ut.a.c.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:05:54;d.t.a.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:06:51;d.a.c.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:06:54;a.v.l.a.ur.v.t.n.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:10:24;d.v.t.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:10:28;n.a.l.a.t.a.n.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:11:08;a.t.n./p.a.t.n.;2;1
Jablow_3;4.09.2012;B;3;KAM2;20:11:14;d.t.a.l.a.n./d.t.a.l.a.n.;2;1
Jablow_3;4.09.2012;B;3;KAM2;20:11:27;a.n./p.a.n.;2;1
Jablow_3;4.09.2012;B;3;KAM2;20:11:38;d.a.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:11:42;a.uc.n.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:11:57;d.ua.l.a.n.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:12:39;a.t.d.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:12:45;n.a.t.v.l.a.t.n.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:14:12;d.t.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:14:24;a;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:18:48;d.t.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:18:49;v.l.a.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:18:59;a.l.v.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:21:27;d.a.o.a.d.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:21:31;d.a.o.d.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:21:34;n.o.o.a.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:21:59;a.o.a.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:22:05;a.v.n.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:38:30;a.n.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:51:18;a.l.a.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:55:56;d.t.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:55:57;a.l.a.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:56:01;a.l.a.uv.;1;1
Jablow_3;4.09.2012;B;3;KAM2;20:58:54;a;1;1
Jablow_3;4.09.2012;B;3;KAM4;19:33:12;a;1;0
Jablow_3;4.09.2012;B;3;KAM4;19:34:13;n.t.a.ud.;1;0
Jablow_3;4.09.2012;B;3;KAM4;19:48:41;a.c.;1;0
Jablow_3;4.09.2012;B;3;KAM4;20:00:35;a.t.;1;0
Jablow_3;4.09.2012;B;3;KAM4;20:00:50;a.n./p.a.n.;2;0
Jablow_3;4.09.2012;B;3;KAM4;20:00:53;a/p.a.;2;0
Jablow_3;4.09.2012;B;3;KAM4;20:01:00;a.n./p.a.n./d.a./p.d.a.;2;0
Jablow_3;4.09.2012;B;3;KAM4;20:01:14;a.l.a./p.a.l.a.;2;0
Jablow_3;4.09.2012;B;3;KAM4;20:01:33;a.l.a.t.d./n.t.p.a.t.a.n./n.a.t.;3;0
Jablow_3;4.09.2012;B;3;KAM4;20:01:44;d.a.;1;0
Jablow_3;4.09.2012;B;3;KAM4;20:01:54;d.a.t.d/d.p.a.d./d.a.t.;3;0
Jablow_3;4.09.2012;B;3;KAM4;20:02:03;d.a.;1;0
Jablow_3;4.09.2012;B;3;KAM4;20:02:06;a.n./a.t.p.a.n.;2;0
Jablow_3;4.09.2012;B;3;KAM4;20:02:17;a.n.;1;0
Jablow_3;4.09.2012;B;3;KAM4;20:03:22;a.l.a.;1;0
Jablow_3;4.09.2012;B;3;KAM4;20:04:53;a;1;0
Jablow_3;4.09.2012;B;3;KAM4;20:05:40;a.n.;1;0
Jablow_3;4.09.2012;B;3;KAM4;20:05:57;a.n.;1;0
Jablow_3;4.09.2012;B;3;KAM4;20:05:59;d.a.l.a.n.;1;0
Jablow_3;4.09.2012;B;3;KAM4;20:12:18;d.a.;1;0
Jablow_3;4.09.2012;B;3;KAM4;20:13:08;a;1;0
Jablow_3;4.09.2012;B;3;KAM4;20:14:22;a;1;0
Jablow_3;4.09.2012;B;3;KAM4;20:21:44;a.n.;1;0
Jablow_3;4.09.2012;B;3;KAM4;20:38:28;v;1;0
Jablow_3;4.09.2012;B;3;KAM4;20:51:02;a;1;0
Jablow_3;4.09.2012;B;3;KAM4;20:51:16;d.a.v.;1;0
Jablow_3;4.09.2012;B;3;KAM4;20:51:21;v;1;0
Jablow_3;4.09.2012;B;3;KAM4;20:58:57;a.n.;1;0
Jablow_3;5.09.2012;B;3;KAM2;05:23:30;a;1;1
Jablow_3;5.09.2012;B;3;KAM2;05:26:49;d.a.t.c.d.;1;1
Jablow_3;5.09.2012;B;3;KAM2;05:27:02;a.t.a./p.a.t.a.;2;1
Jablow_3;5.09.2012;B;3;KAM2;05:31:19;n.a.;1;1
